X,Y,Value
0.00177083,0.0651042,322.46
0.00182292,0.0645833,323.499
0.00348958,0.0682292,319.223
0.00354167,0.0677083,318.663
0.00338542,0.0682292,319.251
0.00333333,0.0677083,320.808
0.00348958,0.0661458,321.237
0.00354167,0.0666667,319.18
0.00307292,0.0682292,322.592
0.00302083,0.0677083,323.867
0.00317708,0.0682292,322.555
0.00322917,0.0677083,320.893
0.00302083,0.0666667,325.981
0.00307292,0.0661458,325.363
0.00322917,0.0666667,323.176
0.00317708,0.0661458,325.286
0.00333333,0.0666667,323.119
0.00338542,0.0661458,321.322
0.00322917,0.0645833,324.762
0.00317708,0.0651042,326.325
0.00333333,0.0645833,324.716
0.00338542,0.0651042,323.077
0.00364583,0.0666667,319.062
0.00369792,0.0661458,315.152
0.00385417,0.0666667,310.785
0.00380208,0.0661458,314.971
0.00364583,0.0677083,318.598
0.00369792,0.0682292,315.695
0.00385417,0.0677083,311.926
0.00380208,0.0682292,315.546
0.00442708,0.0661458,307.469
0.00447917,0.0666667,306.785
0.00427083,0.0666667,308.26
0.00432292,0.0661458,307.504
0.00447917,0.0677083,304.281
0.00442708,0.0682292,305.807
0.00427083,0.0677083,307.551
0.00432292,0.0682292,305.896
0.00223958,0.0661458,322.663
0.00229167,0.0666667,322.914
0.00223958,0.0651042,325.43
0.00229167,0.0645833,325.627
0.000520833,0.0661458,317.12
0.000572917,0.0666667,318.494
0.000677083,0.0666667,318.564
0.000729167,0.0661458,319.931
0.000572917,0.0645833,319.604
0.000520833,0.0651042,317.27
0.000677083,0.0645833,319.697
0.000729167,0.0651042,320.999
0.00135417,0.0682292,318.556
0.00130208,0.0677083,320.088
0.00130208,0.0666667,321.244
0.00135417,0.0661458,320.931
0.00130208,0.0645833,321.932
0.00135417,0.0651042,320.961
0.000989583,0.0619792,322.798
0.00104167,0.0614583,324.076
0.000833333,0.0614583,322.817
0.000885417,0.0619792,322.777
0.000989583,0.0598958,324.091
0.00104167,0.0604167,325.365
0.000885417,0.0598958,323.996
0.000833333,0.0604167,322.516
0.00494792,0.0505208,299.64
0.00489583,0.0510417,299.785
0.00479167,0.0510417,299.826
0.00473958,0.0505208,301.892
0.00489583,0.0489583,301.083
0.00494792,0.0494792,300.304
0.00479167,0.0489583,301.119
0.00473958,0.0494792,302.5
0.00432292,0.0541667,307.98
0.00427083,0.0536458,310.409
0.00447917,0.0536458,305.951
0.00442708,0.0541667,307.888
0.00427083,0.0526042,316.11
0.00432292,0.0520833,312.779
0.00447917,0.0526042,307.635
0.00442708,0.0520833,312.554
0.00411458,0.0536458,315.714
0.00416667,0.0541667,312.588
0.00401042,0.0536458,315.829
0.00395833,0.0541667,318.659
0.00416667,0.0552083,308.137
0.00411458,0.0557292,310.842
0.00395833,0.0552083,316.136
0.00401042,0.0557292,311.044
0.00479167,0.0458333,301.838
0.00473958,0.0463542,304.12
0.00473958,0.0442708,303.514
0.00479167,0.0447917,301.531
0.00255208,0.0541667,328.837
0.00260417,0.0536458,328.823
0.00244792,0.0541667,328.844
0.00239583,0.0536458,330.27
0.00255208,0.0520833,331.309
0.00260417,0.0526042,330.79
0.00244792,0.0520833,331.278
0.00239583,0.0526042,331.23
0.00494792,0.0588542,299.478
0.00489583,0.0583333,299.503
0.00479167,0.0583333,299.541
0.00473958,0.0588542,300.586
0.00494792,0.0598958,299.37
0.00489583,0.0604167,299.032
0.00479167,0.0604167,299.047
0.00473958,0.0598958,300.198
0.00447917,0.0583333,302.731
0.00442708,0.0588542,303.286
0.00458333,0.0583333,302.695
0.00463542,0.0588542,300.667
0.00447917,0.0604167,302.25
0.00442708,0.0598958,302.543
0.00458333,0.0604167,302.219
0.00463542,0.0598958,300.279
0.00401042,0.0583333,309.864
0.00395833,0.0588542,312.7
0.00401042,0.0604167,309.975
0.00395833,0.0598958,312.968
0.00364583,0.0494792,326.165
0.00369792,0.0489583,325.297
0.00364583,0.0473958,324.642
0.00369792,0.0479167,324.077
0.00395833,0.0489583,323.898
0.00401042,0.0494792,321.748
0.00401042,0.0473958,319.907
0.00395833,0.0479167,322.407
0.00432292,0.0473958,313.658
0.00427083,0.0479167,316.602
0.00411458,0.0473958,319.815
0.00416667,0.0479167,316.742
0.00427083,0.0458333,315.306
0.00432292,0.0463542,313.393
0.00416667,0.0458333,315.388
0.00411458,0.0463542,318.662
0.00432292,0.0364583,299.643
0.00427083,0.0369792,300.628
0.00432292,0.0385417,300.567
0.00427083,0.0380208,301.433
0.00229167,0.0369792,318.145
0.00223958,0.0364583,319.761
0.00223958,0.0385417,319.633
0.00229167,0.0380208,319
0.00354167,0.0333333,304.483
0.00348958,0.0338542,306.053
0.00333333,0.0333333,308.573
0.00338542,0.0338542,306.171
0.00348958,0.0317708,309.076
0.00354167,0.0322917,306.183
0.00333333,0.0322917,311.854
0.00338542,0.0317708,309.205
0.00255208,0.0338542,319.673
0.00260417,0.0333333,318.935
0.00270833,0.0333333,318.864
0.00276042,0.0338542,316.356
0.00260417,0.0354167,316.69
0.00255208,0.0348958,318.153
0.00270833,0.0354167,316.621
0.00276042,0.0348958,314.576
0.00114583,0.0348958,326.252
0.00119792,0.0354167,325.666
0.00135417,0.0348958,325.091
0.00130208,0.0354167,325.62
0.00114583,0.0338542,326.728
0.00119792,0.0333333,326.552
0.00135417,0.0338542,325.966
0.00130208,0.0333333,326.524
0.00177083,0.0567708,331.182
0.00182292,0.0572917,329.827
0.00197917,0.0567708,327.786
0.00192708,0.0572917,329.74
0.00182292,0.0552083,331.005
0.00177083,0.0557292,331.541
0.00192708,0.0552083,330.974
0.00197917,0.0557292,328.781
0.00177083,0.0588542,329.619
0.00182292,0.0583333,328.427
0.00197917,0.0588542,325.333
0.00192708,0.0583333,328.323
0.00119792,0.0598958,326.141
0.00114583,0.0604167,325.386
0.00135417,0.0604167,325.69
0.00130208,0.0598958,326.146
0.00119792,0.0619792,323.738
0.00114583,0.0614583,324.076
0.00135417,0.0614583,324.338
0.00130208,0.0619792,323.748
0.00239583,0.0619792,324.058
0.00244792,0.0614583,324.552
0.00229167,0.0619792,324.021
0.00223958,0.0614583,323.67
0.00239583,0.0598958,324.294
0.00244792,0.0604167,325.08
0.00229167,0.0598958,324.252
0.00223958,0.0604167,323.998
0.00380208,0.0630208,314.785
0.00385417,0.0635417,312.647
0.00369792,0.0630208,314.887
0.00364583,0.0635417,317.541
0.00385417,0.0645833,310.552
0.00380208,0.0651042,313.855
0.00364583,0.0645833,317.771
0.00369792,0.0651042,314.015
0.00479167,0.0630208,302.337
0.00473958,0.0635417,303.297
0.00489583,0.0630208,302.296
0.00494792,0.0635417,300.769
0.00494792,0.0645833,300.311
0.00489583,0.0651042,301.714
0.00463542,0.0645833,304.474
0.00458333,0.0651042,306.146
0.00473958,0.0645833,304.405
0.00479167,0.0651042,301.826
0.00463542,0.0666667,304.281
0.00458333,0.0661458,305.588
0.00473958,0.0666667,304.234
0.00479167,0.0661458,302.38
0.00260417,0.0822917,299.179
0.00255208,0.0817708,299.207
0.00260417,0.0802083,300.743
0.00255208,0.0807292,301.027
0.00260417,0.0723958,314.283
0.00255208,0.0729167,313.721
0.00270833,0.0723958,314.291
0.00276042,0.0729167,312.678
0.00411458,0.0692708,309.315
0.00416667,0.0697917,308.608
0.00401042,0.0692708,309.353
0.00395833,0.0697917,311.206
0.00395833,0.0708333,310.251
0.00401042,0.0713542,308.94
0.00427083,0.0708333,307.629
0.00432292,0.0713542,306.741
0.00416667,0.0708333,307.651
0.00411458,0.0713542,308.87
0.00380208,0.0692708,314.491
0.00385417,0.0697917,311.325
0.00364583,0.0697917,317.125
0.00369792,0.0692708,314.602
0.00385417,0.0708333,310.289
0.00380208,0.0713542,311.92
0.00364583,0.0708333,315.303
0.00369792,0.0713542,312.038
0.00479167,0.0708333,298.349
0.00473958,0.0713542,298.943
0.00473958,0.0692708,302.273
0.00479167,0.0697917,300.751
0.00494792,0.0739583,298.379
0.00489583,0.0744792,296.184
0.00494792,0.0729167,298.611
0.00489583,0.0723958,297.084
0.00479167,0.0723958,297.052
0.00473958,0.0729167,296.646
0.00494792,0.0760417,298.122
0.00489583,0.0755208,295.481
0.00494792,0.0770833,298.144
0.00489583,0.0776042,295.46
0.00479167,0.0776042,295.366
0.00473958,0.0770833,294.132
0.00395833,0.0817708,303.122
0.00401042,0.0822917,302.704
0.00380208,0.0822917,305.148
0.00385417,0.0817708,303.168
0.00395833,0.0838542,303.248
0.00401042,0.0833333,302.311
0.00385417,0.0838542,303.27
0.00380208,0.0833333,304.417
0.00463542,0.0802083,294.825
0.00458333,0.0807292,294.965
0.00447917,0.0807292,294.951
0.00442708,0.0802083,294.559
0.00416667,0.0822917,300.694
0.00411458,0.0817708,301.247
0.00432292,0.0817708,299.41
0.00427083,0.0822917,300.66
0.00427083,0.0786458,295.842
0.00432292,0.0791667,295.974
0.00432292,0.0802083,294.581
0.00427083,0.0807292,295.656
0.00458333,0.0833333,302.782
0.00463542,0.0838542,302.089
0.00473958,0.0838542,302.037
0.00479167,0.0833333,300.594
0.00458333,0.0822917,301.257
0.00463542,0.0817708,300.31
0.00473958,0.0817708,300.287
0.00479167,0.0822917,299.595
0.00119792,0.0755208,316.201
0.00114583,0.0760417,315.42
0.00130208,0.0755208,316.217
0.00135417,0.0760417,315.202
0.00114583,0.0770833,317.204
0.00119792,0.0776042,317.053
0.00130208,0.0776042,317.028
0.00135417,0.0770833,316.063
0.00161458,0.0791667,311.385
0.00166667,0.0786458,311.061
0.00145833,0.0786458,313.038
0.00151042,0.0791667,311.428
0.00161458,0.0770833,312.702
0.00166667,0.0776042,311.711
0.00151042,0.0770833,312.727
0.00145833,0.0776042,314.222
0.00177083,0.0802083,308.727
0.00182292,0.0807292,306.99
0.00182292,0.0786458,308.421
0.00177083,0.0791667,309.611
0.00197917,0.0791667,306.032
0.00192708,0.0786458,308.35
0.00213542,0.0807292,302.291
0.00208333,0.0802083,304.429
0.00192708,0.0807292,306.9
0.00197917,0.0802083,304.538
0.00208333,0.0822917,301.487
0.00213542,0.0817708,300.623
0.00197917,0.0822917,301.538
0.00192708,0.0817708,303.335
0.00145833,0.0739583,317.58
0.00151042,0.0744792,316.442
0.00161458,0.0744792,316.382
0.00166667,0.0739583,314.727
0.00145833,0.0729167,316.486
0.00151042,0.0723958,316.372
0.00161458,0.0723958,316.335
0.00166667,0.0729167,314.468
0.000885417,0.0729167,316.248
0.000833333,0.0723958,316.334
0.000989583,0.0729167,316.26
0.00104167,0.0723958,315.879
0.000885417,0.0708333,317.538
0.000833333,0.0713542,316.511
0.000989583,0.0708333,317.558
0.00104167,0.0713542,316.443
0.00270833,0.0776042,304.701
0.00276042,0.0770833,305.611
0.00260417,0.0776042,304.698
0.00255208,0.0770833,306.151
0.00223958,0.0776042,310.969
0.00229167,0.0770833,311.182
0.00239583,0.0770833,311.126
0.00244792,0.0776042,308.095
0.00229167,0.0791667,304.271
0.00223958,0.0786458,306.333
0.00244792,0.0786458,303.129
0.00239583,0.0791667,304.211
0.00291667,0.0755208,306.087
0.00286458,0.0760417,306.274
0.00291667,0.0776042,304.619
0.00286458,0.0770833,305.58
0.00302083,0.0776042,304.614
0.00307292,0.0770833,304.176
0.00380208,0.0723958,310.317
0.00385417,0.0729167,308.089
0.00364583,0.0729167,311.691
0.00369792,0.0723958,310.385
0.00463542,0.0729167,296.669
0.00458333,0.0723958,298.364
0.00479167,0.0744792,296.139
0.00473958,0.0739583,296.164
0.00458333,0.0744792,296.958
0.00463542,0.0739583,296.199
0.00479167,0.0755208,295.408
0.00473958,0.0760417,294.258
0.00463542,0.0760417,294.252
0.00458333,0.0755208,295.005
0.00416667,0.0739583,300.666
0.00411458,0.0744792,299.994
0.00411458,0.0723958,306.27
0.00416667,0.0729167,304.121
0.00401042,0.0723958,306.325
0.00395833,0.0729167,307.971
0.00364583,0.0770833,301.298
0.00369792,0.0776042,301.483
0.00255208,0.0666667,322.022
0.00260417,0.0661458,322.876
0.00244792,0.0666667,321.989
0.00239583,0.0661458,322.637
0.00260417,0.0651042,324.131
0.00255208,0.0645833,323.976
0.00244792,0.0645833,323.986
0.00239583,0.0651042,324.551
0.00161458,0.0682292,315.242
0.00166667,0.0677083,315.194
0.00151042,0.0682292,315.26
0.00145833,0.0677083,317.15
0.00161458,0.0661458,318.966
0.00166667,0.0666667,317.796
0.00151042,0.0661458,318.973
0.00145833,0.0666667,319.623
0.000989583,0.0651042,323.348
0.00104167,0.0645833,323.438
0.00114583,0.0645833,323.427
0.00119792,0.0651042,322.658
0.00104167,0.0666667,322.497
0.000989583,0.0661458,322.3
0.00114583,0.0666667,322.513
0.00119792,0.0661458,321.976
0.00447917,0.0442708,308.254
0.00442708,0.0447917,309.973
0.00458333,0.0442708,308.202
0.00463542,0.0447917,306.288
0.00427083,0.0583333,305.081
0.00432292,0.0588542,303.351
0.00416667,0.0583333,305.158
0.00411458,0.0588542,307.499
0.00432292,0.0598958,302.587
0.00427083,0.0604167,304.397
0.00416667,0.0604167,304.505
0.00411458,0.0598958,307.238
0.00333333,0.0583333,329.926
0.00338542,0.0588542,328.016
0.00348958,0.0588542,327.909
0.00354167,0.0583333,325.443
0.00333333,0.0572917,331.414
0.00338542,0.0567708,328.824
0.00354167,0.0572917,324.439
0.00348958,0.0567708,328.665
0.00369792,0.0557292,322.897
0.00364583,0.0552083,325.914
0.00348958,0.0557292,329.971
0.00354167,0.0552083,326.098
0.00380208,0.0567708,320.304
0.00385417,0.0572917,315.995
0.00364583,0.0572917,324.266
0.00369792,0.0567708,320.479
0.00322917,0.0494792,330.965
0.00317708,0.0489583,331.812
0.00322917,0.0473958,329.177
0.00317708,0.0479167,330.193
0.00458333,0.0494792,306.653
0.00463542,0.0489583,305.108
0.00447917,0.0494792,306.724
0.00442708,0.0489583,309.696
0.00447917,0.0505208,306.135
0.00442708,0.0510417,309.906
0.00447917,0.0364583,298.064
0.00442708,0.0369792,298.954
0.00447917,0.0385417,298.443
0.00442708,0.0380208,299.43
0.00197917,0.0364583,323.57
0.00192708,0.0369792,323.791
0.00208333,0.0364583,323.538
0.00213542,0.0369792,321.588
0.00197917,0.0385417,320.935
0.00192708,0.0380208,321.601
0.00208333,0.0385417,320.938
0.00213542,0.0380208,320.443
0.00177083,0.0604167,328.66
0.00182292,0.0598958,328.298
0.00182292,0.0619792,325.514
0.00177083,0.0614583,326.157
0.00291667,0.0817708,300.46
0.00286458,0.0822917,299.408
0.00276042,0.0822917,299.381
0.00270833,0.0817708,299.311
0.00291667,0.0807292,299.414
0.00286458,0.0802083,299.295
0.00276042,0.0802083,299.315
0.00270833,0.0807292,299.939
0.00276042,0.0744792,307.992
0.00270833,0.0739583,310.261
0.00255208,0.0744792,312.199
0.00260417,0.0739583,310.367
0.00270833,0.0760417,308.751
0.00276042,0.0755208,307.585
0.00255208,0.0755208,311.561
0.00260417,0.0760417,308.833
0.00442708,0.0708333,305.732
0.00447917,0.0713542,303.279
0.00463542,0.0708333,300.96
0.00458333,0.0713542,303.145
0.00442708,0.0697917,307.594
0.00447917,0.0692708,306.507
0.00458333,0.0692708,306.43
0.00463542,0.0697917,303.998
0.00447917,0.0791667,295.05
0.00442708,0.0786458,295.369
0.00463542,0.0786458,295.003
0.00458333,0.0791667,295.046
0.00447917,0.0770833,294.552
0.00442708,0.0776042,294.685
0.00463542,0.0776042,293.928
0.00458333,0.0770833,294.526
0.00416667,0.0791667,295.563
0.00411458,0.0786458,295.955
0.00411458,0.0807292,298.207
0.00416667,0.0802083,296.795
0.00348958,0.0776042,300.764
0.00354167,0.0770833,301.286
0.00338542,0.0776042,300.741
0.00333333,0.0770833,300.985
0.00322917,0.0770833,301.023
0.00317708,0.0776042,302.596
0.00333333,0.0791667,302.049
0.00338542,0.0786458,301.404
0.00317708,0.0786458,302.331
0.00322917,0.0791667,302.069
0.00307292,0.0760417,304.954
0.00302083,0.0755208,306.056
0.00307292,0.0739583,307.918
0.00302083,0.0744792,307.822
0.00416667,0.0755208,298.191
0.00411458,0.0760417,297.434
0.00416667,0.0776042,296.393
0.00411458,0.0770833,296.61
0.00427083,0.0776042,296.393
0.00432292,0.0770833,295.645
0.00354167,0.0739583,307.019
0.00348958,0.0744792,306.035
0.00354167,0.0760417,302.518
0.00348958,0.0755208,302.815
0.00432292,0.0723958,302.701
0.00427083,0.0729167,304.031
0.00447917,0.0729167,299.981
0.00442708,0.0723958,302.603
0.00401042,0.0770833,296.65
0.00395833,0.0776042,298.168
0.00380208,0.0770833,300.511
0.00385417,0.0776042,298.262
0.00442708,0.0463542,313.274
0.00447917,0.0458333,309.164
0.00463542,0.0463542,304.277
0.00458333,0.0458333,308.952
0.00442708,0.0473958,313.544
0.00447917,0.0479167,309.61
0.00463542,0.0473958,305.506
0.00458333,0.0479167,309.413
0.00385417,0.0588542,312.847
0.00380208,0.0583333,317.504
0.00364583,0.0588542,322.173
0.00369792,0.0583333,317.745
0.00380208,0.0604167,317.283
0.00385417,0.0598958,313.13
0.00364583,0.0598958,322.932
0.00369792,0.0604167,317.475
0.00348958,0.0494792,328.106
0.00354167,0.0489583,326.946
0.00338542,0.0494792,328.131
0.00333333,0.0489583,329.311
0.00348958,0.0473958,326.569
0.00354167,0.0479167,325.772
0.00338542,0.0473958,326.592
0.00333333,0.0479167,328.031
0.00411458,0.0505208,322.186
0.00416667,0.0510417,318.611
0.00427083,0.0510417,318.422
0.00432292,0.0505208,314.153
0.00416667,0.0489583,318.114
0.00411458,0.0494792,321.615
0.00427083,0.0489583,317.985
0.00432292,0.0494792,313.937
0.00479167,0.0369792,296.454
0.00473958,0.0364583,296.322
0.00463542,0.0364583,296.34
0.00458333,0.0369792,297.269
0.00479167,0.0380208,296.61
0.00473958,0.0385417,296.616
0.00463542,0.0385417,296.627
0.00458333,0.0380208,297.495
0.00208333,0.0598958,324.905
0.00213542,0.0604167,324.033
0.00197917,0.0598958,324.932
0.00192708,0.0604167,326.472
0.00208333,0.0619792,324.354
0.00213542,0.0614583,323.699
0.00197917,0.0619792,324.361
0.00192708,0.0614583,325.105
0.00369792,0.0807292,302.638
0.00364583,0.0802083,303.168
0.00364583,0.0791667,302.18
0.00369792,0.0786458,301.642
0.00333333,0.0739583,307.513
0.00338542,0.0744792,306.064
0.00322917,0.0739583,307.514
0.00317708,0.0744792,307.352
0.00333333,0.0760417,302.501
0.00338542,0.0755208,302.835
0.00322917,0.0760417,302.507
0.00317708,0.0755208,304.128
0.00401042,0.0744792,300.021
0.00395833,0.0739583,302.251
0.00401042,0.0755208,297.778
0.00395833,0.0760417,298.429
0.00427083,0.0744792,300.46
0.00432292,0.0739583,299.841
0.00447917,0.0744792,297.007
0.00442708,0.0739583,299.736
0.00427083,0.0755208,298.199
0.00432292,0.0760417,296.755
0.00447917,0.0755208,295.054
0.00442708,0.0760417,296.669
0.00395833,0.0807292,300.231
0.00401042,0.0802083,298.978
0.00385417,0.0807292,300.256
0.00380208,0.0802083,301.237
0.00395833,0.0786458,298.292
0.00401042,0.0791667,297.351
0.00385417,0.0786458,298.327
0.00380208,0.0791667,300.107
0.00369792,0.0739583,306.689
0.00364583,0.0744792,306.419
0.00380208,0.0739583,306.646
0.00385417,0.0744792,304.086
0.00369792,0.0760417,301.793
0.00364583,0.0755208,302.635
0.00380208,0.0760417,301.769
0.00385417,0.0755208,300.575
